🚀 连接设备: 192.168.31.194...
📋 开始全量扫描: 0x0000 - 0x5000
--------------------------------------------------------------------------------
地址       | Raw    | Signed  | /10      | /100    
0x39B1   | 0      | 0       | 0.0      | 0.0     
0x39B2   | 0      | 0       | 0.0      | 0.0     
0x39B3   | 0      | 0       | 0.0      | 0.0     
0x39B4   | 0      | 0       | 0.0      | 0.0     
0x39B5   | 0      | 0       | 0.0      | 0.0     
0x39B6   | 0      | 0       | 0.0      | 0.0     
0x39B7   | 0      | 0       | 0.0      | 0.0     
0x39B8   | 0      | 0       | 0.0      | 0.0     
0x39B9   | 0      | 0       | 0.0      | 0.0     
0x39BA   | 0      | 0       | 0.0      | 0.0     
0x39BB   | 0      | 0       | 0.0      | 0.0     
0x39BC   | 0      | 0       | 0.0      | 0.0     
0x39BD   | 0      | 0       | 0.0      | 0.0     
0x39BE   | 0      | 0       | 0.0      | 0.0     
0x39BF   | 0      | 0       | 0.0      | 0.0     
0x39C0   | 0      | 0       | 0.0      | 0.0     
0x39C1   | 0      | 0       | 0.0      | 0.0     
0x39C2   | 0      | 0       | 0.0      | 0.0     
0x39C3   | 0      | 0       | 0.0      | 0.0     
0x39C4   | 0      | 0       | 0.0      | 0.0     
0x39C5   | 0      | 0       | 0.0      | 0.0     
0x39C6   | 0      | 0       | 0.0      | 0.0     
0x39C7   | 0      | 0       | 0.0      | 0.0     
0x39C8   | 0      | 0       | 0.0      | 0.0     
0x39C9   | 0      | 0       | 0.0      | 0.0     
0x39CA   | 0      | 0       | 0.0      | 0.0     
0x39CB   | 0      | 0       | 0.0      | 0.0     
0x39CC   | 0      | 0       | 0.0      | 0.0     
0x39CD   | 0      | 0       | 0.0      | 0.0     
0x39CE   | 0      | 0       | 0.0      | 0.0     
0x39CF   | 0      | 0       | 0.0      | 0.0     
0x39D0   | 0      | 0       | 0.0      | 0.0     
0x39D1   | 0      | 0       | 0.0      | 0.0     
0x39D2   | 10000  | 10000   | 1000.0   | 100.0   
0x39D3   | 0      | 0       | 0.0      | 0.0     
0x39D4   | 0      | 0       | 0.0      | 0.0     
0x39D5   | 0      | 0       | 0.0      | 0.0     
0x39D6   | 0      | 0       | 0.0      | 0.0     
0x39D7   | 0      | 0       | 0.0      | 0.0     
0x39D8   | 0      | 0       | 0.0      | 0.0     
0x39D9   | 0      | 0       | 0.0      | 0.0     
0x39DA   | 0      | 0       | 0.0      | 0.0     
0x39DB   | 0      | 0       | 0.0      | 0.0     
0x39DC   | 0      | 0       | 0.0      | 0.0     
0x39DD   | 0      | 0       | 0.0      | 0.0     
0x39DE   | 0      | 0       | 0.0      | 0.0     
0x39DF   | 0      | 0       | 0.0      | 0.0     
0x39E0   | 0      | 0       | 0.0      | 0.0     
0x39E1   | 0      | 0       | 0.0      | 0.0     
0x39E2   | 0      | 0       | 0.0      | 0.0     
0x39E3   | 0      | 0       | 0.0      | 0.0     
0x39E4   | 0      | 0       | 0.0      | 0.0     
0x39E5   | 0      | 0       | 0.0      | 0.0     
0x39E6   | 0      | 0       | 0.0      | 0.0     
0x39E7   | 0      | 0       | 0.0      | 0.0     
0x39E8   | 0      | 0       | 0.0      | 0.0     
0x39E9   | 0      | 0       | 0.0      | 0.0     
0x39EA   | 0      | 0       | 0.0      | 0.0     
0x39EB   | 0      | 0       | 0.0      | 0.0     
0x39EC   | 0      | 0       | 0.0      | 0.0     
0x39ED   | 0      | 0       | 0.0      | 0.0     
0x39EE   | 0      | 0       | 0.0      | 0.0     
0x39EF   | 0      | 0       | 0.0      | 0.0     
0x39F0   | 0      | 0       | 0.0      | 0.0     
0x39F1   | 0      | 0       | 0.0      | 0.0     
0x39F2   | 0      | 0       | 0.0      | 0.0     
0x39F3   | 0      | 0       | 0.0      | 0.0     
0x39F4   | 0      | 0       | 0.0      | 0.0     
0x39F5   | 0      | 0       | 0.0      | 0.0     
0x39F6   | 0      | 0       | 0.0      | 0.0     
0x39F7   | 0      | 0       | 0.0      | 0.0     
0x39F8   | 0      | 0       | 0.0      | 0.0     
0x39F9   | 0      | 0       | 0.0      | 0.0     
0x39FA   | 0      | 0       | 0.0      | 0.0     
0x39FB   | 0      | 0       | 0.0      | 0.0     
0x39FC   | 0      | 0       | 0.0      | 0.0     
0x39FD   | 0      | 0       | 0.0      | 0.0     
0x39FE   | 0      | 0       | 0.0      | 0.0     
0x39FF   | 0      | 0       | 0.0      | 0.0     
0x3A00   | 0      | 0       | 0.0      | 0.0     
0x3A01   | 0      | 0       | 0.0      | 0.0     
0x3A02   | 0      | 0       | 0.0      | 0.0     
0x3A03   | 0      | 0       | 0.0      | 0.0     
0x3A04   | 0      | 0       | 0.0      | 0.0     
0x3A05   | 0      | 0       | 0.0      | 0.0     
0x3A06   | 0      | 0       | 0.0      | 0.0     
0x3A07   | 0      | 0       | 0.0      | 0.0     
0x3A08   | 0      | 0       | 0.0      | 0.0     
0x3A09   | 0      | 0       | 0.0      | 0.0     
0x3A0A   | 0      | 0       | 0.0      | 0.0     
0x3A0B   | 0      | 0       | 0.0      | 0.0     
0x3A0C   | 0      | 0       | 0.0      | 0.0     
0x3A0D   | 0      | 0       | 0.0      | 0.0     
0x3A0E   | 0      | 0       | 0.0      | 0.0     
0x3A0F   | 0      | 0       | 0.0      | 0.0     
0x3A10   | 0      | 0       | 0.0      | 0.0     
0x3A11   | 0      | 0       | 0.0      | 0.0     
0x3A12   | 0      | 0       | 0.0      | 0.0     
0x3A13   | 0      | 0       | 0.0      | 0.0     
0x3A14   | 0      | 0       | 0.0      | 0.0     
0x3A15   | 0      | 0       | 0.0      | 0.0     
0x3A16   | 0      | 0       | 0.0      | 0.0     
0x3A17   | 0      | 0       | 0.0      | 0.0     
0x3A18   | 0      | 0       | 0.0      | 0.0     
0x3A19   | 0      | 0       | 0.0      | 0.0     
0x3A1A   | 0      | 0       | 0.0      | 0.0     
0x3A1B   | 0      | 0       | 0.0      | 0.0     
0x3A1C   | 0      | 0       | 0.0      | 0.0     
0x3A1D   | 0      | 0       | 0.0      | 0.0     
0x3A1E   | 0      | 0       | 0.0      | 0.0     
0x3A1F   | 0      | 0       | 0.0      | 0.0     
0x3A20   | 0      | 0       | 0.0      | 0.0     
0x3A21   | 0      | 0       | 0.0      | 0.0     
0x3A22   | 0      | 0       | 0.0      | 0.0     
0x3A23   | 0      | 0       | 0.0      | 0.0     
0x3A24   | 0      | 0       | 0.0      | 0.0     
0x3A25   | 0      | 0       | 0.0      | 0.0     
0x3A26   | 0      | 0       | 0.0      | 0.0     
0x3A27   | 0      | 0       | 0.0      | 0.0     
0x3A28   | 0      | 0       | 0.0      | 0.0     
0x3A29   | 0      | 0       | 0.0      | 0.0     
0x3A2A   | 0      | 0       | 0.0      | 0.0     
0x3A2B   | 0      | 0       | 0.0      | 0.0     
0x3A2C   | 0      | 0       | 0.0      | 0.0     
0x3A2D   | 0      | 0       | 0.0      | 0.0     
0x3A2E   | 0      | 0       | 0.0      | 0.0     
0x3A2F   | 0      | 0       | 0.0      | 0.0     
0x3A30   | 0      | 0       | 0.0      | 0.0     
0x3A31   | 0      | 0       | 0.0      | 0.0     
0x3A32   | 0      | 0       | 0.0      | 0.0     
0x3A33   | 0      | 0       | 0.0      | 0.0     
0x3A34   | 0      | 0       | 0.0      | 0.0     
0x3A35   | 0      | 0       | 0.0      | 0.0     
0x3A36   | 0      | 0       | 0.0      | 0.0     
0x3A37   | 0      | 0       | 0.0      | 0.0     
0x3A38   | 0      | 0       | 0.0      | 0.0     
0x3A39   | 0      | 0       | 0.0      | 0.0     
0x3A3A   | 0      | 0       | 0.0      | 0.0     
0x3A3B   | 0      | 0       | 0.0      | 0.0     
0x3A3C   | 0      | 0       | 0.0      | 0.0     
0x3A3D   | 0      | 0       | 0.0      | 0.0     
0x3A3E   | 0      | 0       | 0.0      | 0.0     
0x3A3F   | 0      | 0       | 0.0      | 0.0     
0x3A40   | 0      | 0       | 0.0      | 0.0     
0x3A41   | 0      | 0       | 0.0      | 0.0     
0x3A42   | 0      | 0       | 0.0      | 0.0     
0x3A43   | 0      | 0       | 0.0      | 0.0     
0x3A44   | 0      | 0       | 0.0      | 0.0     
0x3A45   | 0      | 0       | 0.0      | 0.0     
0x3A46   | 0      | 0       | 0.0      | 0.0     
0x3A47   | 0      | 0       | 0.0      | 0.0     
0x3A48   | 0      | 0       | 0.0      | 0.0     
0x3A49   | 0      | 0       | 0.0      | 0.0     
0x3A4A   | 0      | 0       | 0.0      | 0.0     
0x3A4B   | 0      | 0       | 0.0      | 0.0     
0x3A4C   | 0      | 0       | 0.0      | 0.0     
0x3A4D   | 0      | 0       | 0.0      | 0.0     
0x3A4E   | 0      | 0       | 0.0      | 0.0     
0x3A4F   | 0      | 0       | 0.0      | 0.0     
0x3A50   | 0      | 0       | 0.0      | 0.0     
0x3A51   | 0      | 0       | 0.0      | 0.0     
0x3A52   | 0      | 0       | 0.0      | 0.0     
0x3A53   | 0      | 0       | 0.0      | 0.0     
0x3A54   | 0      | 0       | 0.0      | 0.0     
0x3A55   | 0      | 0       | 0.0      | 0.0     
0x3A56   | 0      | 0       | 0.0      | 0.0     
0x3A57   | 0      | 0       | 0.0      | 0.0     
0x3A58   | 0      | 0       | 0.0      | 0.0     
0x3A59   | 0      | 0       | 0.0      | 0.0     
0x3A5A   | 0      | 0       | 0.0      | 0.0     
0x3A5B   | 0      | 0       | 0.0      | 0.0     
0x3A5C   | 0      | 0       | 0.0      | 0.0     
0x3A5D   | 0      | 0       | 0.0      | 0.0     
0x3A5E   | 0      | 0       | 0.0      | 0.0     
0x3A5F   | 0      | 0       | 0.0      | 0.0     
0x3A60   | 0      | 0       | 0.0      | 0.0     
0x3A61   | 0      | 0       | 0.0      | 0.0     
0x3A62   | 0      | 0       | 0.0      | 0.0     
0x3A63   | 0      | 0       | 0.0      | 0.0     
0x3A64   | 0      | 0       | 0.0      | 0.0     
0x3A65   | 0      | 0       | 0.0      | 0.0     
0x3A66   | 0      | 0       | 0.0      | 0.0     
0x3A67   | 0      | 0       | 0.0      | 0.0     
0x3A68   | 0      | 0       | 0.0      | 0.0     
0x3A69   | 0      | 0       | 0.0      | 0.0     
0x3A6A   | 0      | 0       | 0.0      | 0.0     
0x3A6B   | 0      | 0       | 0.0      | 0.0     
0x3A6C   | 0      | 0       | 0.0      | 0.0     
0x3A6D   | 0      | 0       | 0.0      | 0.0     
0x3A6E   | 0      | 0       | 0.0      | 0.0     
0x3A6F   | 0      | 0       | 0.0      | 0.0     
0x3A70   | 0      | 0       | 0.0      | 0.0     
0x3A71   | 0      | 0       | 0.0      | 0.0     
0x3A72   | 0      | 0       | 0.0      | 0.0     
0x3A73   | 0      | 0       | 0.0      | 0.0     
0x3A74   | 0      | 0       | 0.0      | 0.0     
0x3A75   | 0      | 0       | 0.0      | 0.0     
0x3A76   | 0      | 0       | 0.0      | 0.0     
0x3A77   | 0      | 0       | 0.0      | 0.0     
0x3A78   | 0      | 0       | 0.0      | 0.0     
0x3A79   | 0      | 0       | 0.0      | 0.0     
0x3A7A   | 0      | 0       | 0.0      | 0.0     
0x3A7B   | 0      | 0       | 0.0      | 0.0     
0x3A7C   | 0      | 0       | 0.0      | 0.0     
0x3A7D   | 0      | 0       | 0.0      | 0.0     
0x3A7E   | 0      | 0       | 0.0      | 0.0     
0x3A7F   | 0      | 0       | 0.0      | 0.0     
0x3A80   | 0      | 0       | 0.0      | 0.0     
0x3A81   | 0      | 0       | 0.0      | 0.0     
0x3A82   | 0      | 0       | 0.0      | 0.0     
0x3A83   | 0      | 0       | 0.0      | 0.0     
0x3A84   | 0      | 0       | 0.0      | 0.0     
0x3A85   | 0      | 0       | 0.0      | 0.0     
0x3A86   | 0      | 0       | 0.0      | 0.0     
0x3A87   | 0      | 0       | 0.0      | 0.0     
0x3A88   | 0      | 0       | 0.0      | 0.0     
0x3A89   | 0      | 0       | 0.0      | 0.0     
0x3A8A   | 0      | 0       | 0.0      | 0.0     
0x3A8B   | 0      | 0       | 0.0      | 0.0     
0x3A8C   | 0      | 0       | 0.0      | 0.0     
0x3A8D   | 0      | 0       | 0.0      | 0.0     
0x3A8E   | 0      | 0       | 0.0      | 0.0     
0x3A8F   | 0      | 0       | 0.0      | 0.0     
0x3A90   | 0      | 0       | 0.0      | 0.0     
0x3A91   | 0      | 0       | 0.0      | 0.0     
0x3A92   | 0      | 0       | 0.0      | 0.0     
0x3A93   | 0      | 0       | 0.0      | 0.0     
0x3A94   | 0      | 0       | 0.0      | 0.0     
0x3A95   | 0      | 0       | 0.0      | 0.0     
0x3A96   | 0      | 0       | 0.0      | 0.0     
0x3A97   | 0      | 0       | 0.0      | 0.0     
0x3A98   | 0      | 0       | 0.0      | 0.0     
0x3A99   | 1000   | 1000    | 100.0    | 10.0    
0x3A9A   | 3140   | 3140    | 314.0    | 31.4    
0x3A9B   | 86     | 86      | 8.6      | 0.86    
0x3A9C   | 91     | 91      | 9.1      | 0.91    
0x3A9D   | 100    | 100     | 10.0     | 1.0     
0x3A9E   | 51     | 51      | 5.1      | 0.51    
0x3A9F   | 3311   | 3311    | 331.1    | 33.11   
0x3AA0   | 3302   | 3302    | 330.2    | 33.02   
0x3AA1   | 21     | 21      | 2.1      | 0.21    
0x3AA2   | 17     | 17      | 1.7      | 0.17    
0x3AA3   | 250    | 250     | 25.0     | 2.5     
0x3AA4   | 250    | 250     | 25.0     | 2.5     
0x3AA5   | 1      | 1       | 0.1      | 0.01    
0x3AA6   | 255    | 255     | 25.5     | 2.55    
0x3AA7   | 0      | 0       | 0.0      | 0.0     
0x3AA8   | 0      | 0       | 0.0      | 0.0     
0x3AA9   | 0      | 0       | 0.0      | 0.0     
0x3AAA   | 0      | 0       | 0.0      | 0.0     
0x3AAB   | 0      | 0       | 0.0      | 0.0     
0x3AAC   | 0      | 0       | 0.0      | 0.0     
0x3AAD   | 2600   | 2600    | 260.0    | 26.0    
0x3AAE   | 0      | 0       | 0.0      | 0.0     
0x3AAF   | 0      | 0       | 0.0      | 0.0     
0x3AB0   | 0      | 0       | 0.0      | 0.0     
0x3AB1   | 0      | 0       | 0.0      | 0.0     
0x3AB2   | 0      | 0       | 0.0      | 0.0     
0x3AB3   | 0      | 0       | 0.0      | 0.0     
0x3AB4   | 0      | 0       | 0.0      | 0.0     
0x3AB5   | 0      | 0       | 0.0      | 0.0     
0x3AB6   | 0      | 0       | 0.0      | 0.0     
0x3AB7   | 17289  | 17289   | 1728.9   | 172.89  
0x3AB8   | 32768  | -32768  | -3276.8  | -327.68 
0x3AB9   | 0      | 0       | 0.0      | 0.0     
0x3ABA   | 0      | 0       | 0.0      | 0.0     
0x3ABB   | 0      | 0       | 0.0      | 0.0     
0x3ABC   | 0      | 0       | 0.0      | 0.0     
0x3ABD   | 0      | 0       | 0.0      | 0.0     
0x3ABE   | 0      | 0       | 0.0      | 0.0     
0x3ABF   | 0      | 0       | 0.0      | 0.0     
0x3AC0   | 0      | 0       | 0.0      | 0.0     
0x3AC1   | 0      | 0       | 0.0      | 0.0     
0x3AC2   | 0      | 0       | 0.0      | 0.0     
0x3AC3   | 0      | 0       | 0.0      | 0.0     
0x3AC4   | 0      | 0       | 0.0      | 0.0     
0x3AC5   | 0      | 0       | 0.0      | 0.0     
0x3AC6   | 0      | 0       | 0.0      | 0.0     
0x3AC7   | 0      | 0       | 0.0      | 0.0     
0x3AC8   | 0      | 0       | 0.0      | 0.0     
0x3AC9   | 0      | 0       | 0.0      | 0.0     
0x3ACA   | 0      | 0       | 0.0      | 0.0     
0x3ACB   | 0      | 0       | 0.0      | 0.0     
0x3ACC   | 0      | 0       | 0.0      | 0.0     
0x3ACD   | 0      | 0       | 0.0      | 0.0     
0x3ACE   | 0      | 0       | 0.0      | 0.0     
0x3ACF   | 0      | 0       | 0.0      | 0.0     
0x3AD0   | 0      | 0       | 0.0      | 0.0     
0x3AD1   | 0      | 0       | 0.0      | 0.0     
0x3AD2   | 0      | 0       | 0.0      | 0.0     
0x3AD3   | 0      | 0       | 0.0      | 0.0     
0x3AD4   | 0      | 0       | 0.0      | 0.0     
0x3AD5   | 0      | 0       | 0.0      | 0.0     
0x3AD6   | 0      | 0       | 0.0      | 0.0     
0x3AD7   | 0      | 0       | 0.0      | 0.0     
0x3AD8   | 0      | 0       | 0.0      | 0.0     
0x3AD9   | 0      | 0       | 0.0      | 0.0     
0x3ADA   | 0      | 0       | 0.0      | 0.0     
0x3ADB   | 0      | 0       | 0.0      | 0.0     
0x3ADC   | 0      | 0       | 0.0      | 0.0     
0x3ADD   | 0      | 0       | 0.0      | 0.0     
0x3ADE   | 0      | 0       | 0.0      | 0.0     
0x3ADF   | 0      | 0       | 0.0      | 0.0     
0x3AE0   | 0      | 0       | 0.0      | 0.0     
0x3AE1   | 0      | 0       | 0.0      | 0.0     
0x3AE2   | 0      | 0       | 0.0      | 0.0     
0x3AE3   | 0      | 0       | 0.0      | 0.0     
0x3AE4   | 0      | 0       | 0.0      | 0.0     
0x3AE5   | 0      | 0       | 0.0      | 0.0     
0x3AE6   | 0      | 0       | 0.0      | 0.0     
0x3AE7   | 0      | 0       | 0.0      | 0.0     
0x3AE8   | 0      | 0       | 0.0      | 0.0     
0x3AE9   | 0      | 0       | 0.0      | 0.0     
0x3AEA   | 0      | 0       | 0.0      | 0.0     
0x3AEB   | 0      | 0       | 0.0      | 0.0     
0x3AEC   | 0      | 0       | 0.0      | 0.0     
0x3AED   | 0      | 0       | 0.0      | 0.0     
0x3AEE   | 0      | 0       | 0.0      | 0.0     
0x3AEF   | 0      | 0       | 0.0      | 0.0     
0x3AF0   | 0      | 0       | 0.0      | 0.0     
0x3AF1   | 0      | 0       | 0.0      | 0.0     
0x3AF2   | 0      | 0       | 0.0      | 0.0     
0x3AF3   | 0      | 0       | 0.0      | 0.0     
0x3AF4   | 0      | 0       | 0.0      | 0.0     
0x3AF5   | 0      | 0       | 0.0      | 0.0     
0x3AF6   | 0      | 0       | 0.0      | 0.0     
0x3AF7   | 0      | 0       | 0.0      | 0.0     
0x3AF8   | 0      | 0       | 0.0      | 0.0     
0x3AF9   | 0      | 0       | 0.0      | 0.0     
0x3AFA   | 0      | 0       | 0.0      | 0.0     
0x3AFB   | 0      | 0       | 0.0      | 0.0     
0x3AFC   | 0      | 0       | 0.0      | 0.0     
0x3AFD   | 0      | 0       | 0.0      | 0.0     
0x3AFE   | 0      | 0       | 0.0      | 0.0     
0x3AFF   | 0      | 0       | 0.0      | 0.0     
0x3B00   | 0      | 0       | 0.0      | 0.0     
0x3B01   | 0      | 0       | 0.0      | 0.0     
0x3B02   | 0      | 0       | 0.0      | 0.0     
0x3B03   | 0      | 0       | 0.0      | 0.0     
0x3B04   | 0      | 0       | 0.0      | 0.0     
0x3B05   | 0      | 0       | 0.0      | 0.0     
0x3B06   | 0      | 0       | 0.0      | 0.0     
0x3B07   | 0      | 0       | 0.0      | 0.0     
0x3B08   | 0      | 0       | 0.0      | 0.0     
0x3B09   | 0      | 0       | 0.0      | 0.0     
0x3B0A   | 0      | 0       | 0.0      | 0.0     
0x3B0B   | 0      | 0       | 0.0      | 0.0     
0x3B0C   | 0      | 0       | 0.0      | 0.0     
0x3B0D   | 0      | 0       | 0.0      | 0.0     
0x3B0E   | 0      | 0       | 0.0      | 0.0     
0x3B0F   | 0      | 0       | 0.0      | 0.0     
0x3B10   | 0      | 0       | 0.0      | 0.0     
0x3B11   | 0      | 0       | 0.0      | 0.0     
0x3B12   | 0      | 0       | 0.0      | 0.0     
0x3B13   | 0      | 0       | 0.0      | 0.0     
0x3B14   | 0      | 0       | 0.0      | 0.0     
0x3B15   | 0      | 0       | 0.0      | 0.0     
0x3B16   | 0      | 0       | 0.0      | 0.0     
0x3B17   | 0      | 0       | 0.0      | 0.0     
0x3B18   | 0      | 0       | 0.0      | 0.0     
0x3B19   | 0      | 0       | 0.0      | 0.0     
0x3B1A   | 0      | 0       | 0.0      | 0.0     
0x3B1B   | 0      | 0       | 0.0      | 0.0     
0x3B1C   | 0      | 0       | 0.0      | 0.0     
0x3B1D   | 0      | 0       | 0.0      | 0.0     
0x3B1E   | 0      | 0       | 0.0      | 0.0     
0x3B1F   | 0      | 0       | 0.0      | 0.0     
0x3B20   | 0      | 0       | 0.0      | 0.0     
0x3B21   | 0      | 0       | 0.0      | 0.0     
0x3B22   | 0      | 0       | 0.0      | 0.0     
0x3B23   | 0      | 0       | 0.0      | 0.0     
0x3B24   | 0      | 0       | 0.0      | 0.0     
0x3B25   | 0      | 0       | 0.0      | 0.0     
0x3B26   | 0      | 0       | 0.0      | 0.0     
0x3B27   | 0      | 0       | 0.0      | 0.0     
0x3B28   | 0      | 0       | 0.0      | 0.0     
0x3B29   | 0      | 0       | 0.0      | 0.0     
0x3B2A   | 0      | 0       | 0.0      | 0.0     
0x3B2B   | 0      | 0       | 0.0      | 0.0     
0x3B2C   | 0      | 0       | 0.0      | 0.0     
0x3B2D   | 0      | 0       | 0.0      | 0.0     
0x3B2E   | 0      | 0       | 0.0      | 0.0     
0x3B2F   | 0      | 0       | 0.0      | 0.0     
0x3B30   | 0      | 0       | 0.0      | 0.0     
0x3B31   | 0      | 0       | 0.0      | 0.0     
0x3B32   | 0      | 0       | 0.0      | 0.0     
0x3B33   | 0      | 0       | 0.0      | 0.0     
0x3B34   | 0      | 0       | 0.0      | 0.0     
0x3B35   | 0      | 0       | 0.0      | 0.0     
0x3B36   | 0      | 0       | 0.0      | 0.0     
0x3B37   | 0      | 0       | 0.0      | 0.0     
0x3B38   | 0      | 0       | 0.0      | 0.0     
0x3B39   | 0      | 0       | 0.0      | 0.0     
0x3B3A   | 0      | 0       | 0.0      | 0.0     
0x3B3B   | 0      | 0       | 0.0      | 0.0     
0x3B3C   | 0      | 0       | 0.0      | 0.0     
0x3B3D   | 0      | 0       | 0.0      | 0.0     
0x3B3E   | 0      | 0       | 0.0      | 0.0     
0x3B3F   | 0      | 0       | 0.0      | 0.0     
0x3B40   | 0      | 0       | 0.0      | 0.0     
0x3B41   | 0      | 0       | 0.0      | 0.0     
0x3B42   | 0      | 0       | 0.0      | 0.0     
0x3B43   | 0      | 0       | 0.0      | 0.0     
0x3B44   | 0      | 0       | 0.0      | 0.0     
0x3B45   | 0      | 0       | 0.0      | 0.0     
0x3B46   | 0      | 0       | 0.0      | 0.0     
0x3B47   | 0      | 0       | 0.0      | 0.0     
0x3B48   | 0      | 0       | 0.0      | 0.0     
0x3B49   | 0      | 0       | 0.0      | 0.0     
0x3B4A   | 0      | 0       | 0.0      | 0.0     
0x3B4B   | 0      | 0       | 0.0      | 0.0     
0x3B4C   | 0      | 0       | 0.0      | 0.0     
0x3B4D   | 0      | 0       | 0.0      | 0.0     
0x3B4E   | 0      | 0       | 0.0      | 0.0     
0x3B4F   | 0      | 0       | 0.0      | 0.0     
0x3B50   | 0      | 0       | 0.0      | 0.0     
0x3B51   | 0      | 0       | 0.0      | 0.0     
0x3B52   | 0      | 0       | 0.0      | 0.0     
0x3B53   | 0      | 0       | 0.0      | 0.0     
0x3B54   | 0      | 0       | 0.0      | 0.0     
0x3B55   | 0      | 0       | 0.0      | 0.0     
0x3B56   | 0      | 0       | 0.0      | 0.0     
0x3B57   | 0      | 0       | 0.0      | 0.0     
0x3B58   | 0      | 0       | 0.0      | 0.0     
0x3B59   | 0      | 0       | 0.0      | 0.0     
0x3B5A   | 0      | 0       | 0.0      | 0.0     
0x3B5B   | 0      | 0       | 0.0      | 0.0     
0x3B5C   | 0      | 0       | 0.0      | 0.0     
0x3B5D   | 0      | 0       | 0.0      | 0.0     
0x3B5E   | 0      | 0       | 0.0      | 0.0     
0x3B5F   | 0      | 0       | 0.0      | 0.0     
0x3B60   | 0      | 0       | 0.0      | 0.0     
0x3B61   | 0      | 0       | 0.0      | 0.0     
0x3B62   | 0      | 0       | 0.0      | 0.0     
0x3B63   | 0      | 0       | 0.0      | 0.0     
0x3B64   | 0      | 0       | 0.0      | 0.0     
0x3B65   | 0      | 0       | 0.0      | 0.0     
0x3B66   | 0      | 0       | 0.0      | 0.0     
0x3B67   | 0      | 0       | 0.0      | 0.0     
0x3B68   | 0      | 0       | 0.0      | 0.0     
0x3B69   | 0      | 0       | 0.0      | 0.0     
0x3B6A   | 0      | 0       | 0.0      | 0.0     
0x3B6B   | 0      | 0       | 0.0      | 0.0     
0x3B6C   | 0      | 0       | 0.0      | 0.0     
0x3B6D   | 0      | 0       | 0.0      | 0.0     
0x3B6E   | 0      | 0       | 0.0      | 0.0     
0x3B6F   | 0      | 0       | 0.0      | 0.0     
0x3B70   | 0      | 0       | 0.0      | 0.0     
0x3B71   | 0      | 0       | 0.0      | 0.0     
0x3B72   | 0      | 0       | 0.0      | 0.0     
0x3B73   | 0      | 0       | 0.0      | 0.0     
0x3B74   | 0      | 0       | 0.0      | 0.0     
0x3B75   | 0      | 0       | 0.0      | 0.0     
0x3B76   | 0      | 0       | 0.0      | 0.0     
0x3B77   | 0      | 0       | 0.0      | 0.0     
0x3B78   | 0      | 0       | 0.0      | 0.0     
0x3B79   | 0      | 0       | 0.0      | 0.0     
0x3B7A   | 0      | 0       | 0.0      | 0.0     
0x3B7B   | 0      | 0       | 0.0      | 0.0     
0x3B7C   | 0      | 0       | 0.0      | 0.0     
0x3B7D   | 0      | 0       | 0.0      | 0.0     
0x3B7E   | 0      | 0       | 0.0      | 0.0     
0x3B7F   | 0      | 0       | 0.0      | 0.0     
0x3B80   | 0      | 0       | 0.0      | 0.0     
0x3B81   | 0      | 0       | 0.0      | 0.0     
0x3B82   | 0      | 0       | 0.0      | 0.0     
0x3B83   | 0      | 0       | 0.0      | 0.0     
0x3B84   | 0      | 0       | 0.0      | 0.0     
0x3B85   | 0      | 0       | 0.0      | 0.0     
0x3B86   | 0      | 0       | 0.0      | 0.0     
0x3B87   | 0      | 0       | 0.0      | 0.0     
0x3B88   | 0      | 0       | 0.0      | 0.0     
0x3B89   | 0      | 0       | 0.0      | 0.0     
0x3B8A   | 0      | 0       | 0.0      | 0.0     
0x3B8B   | 0      | 0       | 0.0      | 0.0     
0x3B8C   | 0      | 0       | 0.0      | 0.0     
0x3B8D   | 0      | 0       | 0.0      | 0.0     
0x3B8E   | 0      | 0       | 0.0      | 0.0     
0x3B8F   | 0      | 0       | 0.0      | 0.0     
0x3B90   | 0      | 0       | 0.0      | 0.0     
0x3B91   | 0      | 0       | 0.0      | 0.0     
0x3B92   | 0      | 0       | 0.0      | 0.0     
0x3B93   | 0      | 0       | 0.0      | 0.0     
0x3B94   | 0      | 0       | 0.0      | 0.0     
0x3B95   | 0      | 0       | 0.0      | 0.0     
0x3B96   | 0      | 0       | 0.0      | 0.0     
0x3B97   | 0      | 0       | 0.0      | 0.0     
0x3B98   | 0      | 0       | 0.0      | 0.0     
0x3B99   | 0      | 0       | 0.0      | 0.0     
0x3B9A   | 0      | 0       | 0.0      | 0.0     
0x3B9B   | 0      | 0       | 0.0      | 0.0     
0x3B9C   | 0      | 0       | 0.0      | 0.0     
0x3B9D   | 0      | 0       | 0.0      | 0.0     
0x3B9E   | 0      | 0       | 0.0      | 0.0     
0x3B9F   | 0      | 0       | 0.0      | 0.0     
0x3BA0   | 0      | 0       | 0.0      | 0.0     
0x3BA1   | 0      | 0       | 0.0      | 0.0     
0x3BA2   | 0      | 0       | 0.0      | 0.0     
0x3BA3   | 0      | 0       | 0.0      | 0.0     
0x3BA4   | 0      | 0       | 0.0      | 0.0     
0x3BA5   | 0      | 0       | 0.0      | 0.0     
0x3BA6   | 0      | 0       | 0.0      | 0.0     
0x3BA7   | 0      | 0       | 0.0      | 0.0     
0x3BA8   | 0      | 0       | 0.0      | 0.0     
0x3BA9   | 0      | 0       | 0.0      | 0.0     
0x3BAA   | 0      | 0       | 0.0      | 0.0     
